id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
585868,Landing Page Submission,Organic Search,Yes,No,0,10.0,408,3.33,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,12.0,18.0,Yes
604075,API,Google,No,No,0,4.0,230,2.0,Email Opened,,,No,No,No,No,No,No,,,No
610550,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
642954,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
597168,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
601156,Landing Page Submission,Organic Search,Yes,No,0,4.0,1193,4.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
591596,API,Google,No,No,0,3.0,59,3.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
642495,API,Organic Search,No,No,0,2.0,30,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
643101,API,Google,No,No,1,4.0,1167,1.33,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
640469,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
588096,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,124,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,17.0,No
634478,Landing Page Submission,Google,No,No,0,4.0,93,1.33,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
607133,Landing Page Submission,Direct Traffic,No,No,0,2.0,52,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
615616,API,Organic Search,No,No,1,2.0,1106,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
652986,Landing Page Submission,Organic Search,No,No,1,3.0,1746,3.0,Page Visited on Website,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,16.0,13.0,Yes
582296,Landing Page Submission,Google,No,No,1,4.0,1268,4.0,Email Opened,Business Administration,Working Professional,No,No,No,No,No,No,15.0,18.0,No
591722,Landing Page Submission,Organic Search,No,No,1,9.0,846,9.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
618845,API,Direct Traffic,No,No,0,1.0,1075,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
599945,Landing Page Submission,Organic Search,No,No,0,6.0,1102,6.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
591442,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
580407,Landing Page Submission,Organic Search,No,No,0,9.0,82,9.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,10.0,20.0,Yes
610375,API,Organic Search,No,No,0,7.0,1032,2.33,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
640187,API,Google,No,No,1,2.0,1017,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
595189,Landing Page Submission,Google,No,No,0,5.0,279,2.5,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,No
611064,Landing Page Submission,Organic Search,No,No,1,14.0,1200,2.8,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
634127,Landing Page Submission,Organic Search,No,No,0,7.0,260,7.0,Chat Conversation,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,15.0,13.0,Yes
632178,Landing Page Submission,Google,No,No,1,5.0,1464,5.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
647711,API,Google,No,No,1,3.0,1804,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
645386,Landing Page Submission,Direct Traffic,No,No,0,3.0,212,3.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
582665,API,Google,No,No,0,3.0,312,1.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
606526,Landing Page Submission,Organic Search,Yes,No,1,8.0,815,8.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,,,Yes
621535,Landing Page Submission,Google,No,No,0,3.0,405,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
654525,API,Organic Search,No,No,1,9.0,1125,9.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
602090,Landing Page Submission,Direct Traffic,No,No,0,7.0,202,7.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
621733,Landing Page Submission,Direct Traffic,No,No,0,2.0,201,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
653910,Lead Add Form,Reference,Yes,No,1,,1952,,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
585443,Landing Page Submission,Google,No,No,1,2.0,1705,2.0,Email Link Clicked,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
612038,API,Direct Traffic,No,No,0,4.0,32,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
649514,API,Google,No,No,0,4.0,585,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
612802,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
628066,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
657502,Landing Page Submission,Google,No,No,0,5.0,294,2.5,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,12.0,15.0,No
659896,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,15.0,15.0,No
653068,Landing Page Submission,Organic Search,No,No,1,5.0,1016,2.5,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
608612,Landing Page Submission,Direct Traffic,No,No,0,3.0,141,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
583687,Landing Page Submission,Direct Traffic,No,No,0,4.0,425,2.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
638999,Landing Page Submission,Direct Traffic,No,No,0,9.0,41,2.25,Page Visited on Website,Business Administration,,No,No,No,No,No,No,13.0,18.0,No
635908,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,11.0,15.0,No
611379,Landing Page Submission,Direct Traffic,Yes,No,0,9.0,701,9.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
594464,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
581942,API,Google,No,No,0,2.0,1385,2.0,SMS Sent,,,No,No,No,No,No,No,13.0,15.0,No
634024,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
605365,Landing Page Submission,Google,No,No,0,5.0,60,1.67,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
606902,Landing Page Submission,Google,No,No,0,4.0,355,4.0,Page Visited on Website,Supply Chain Management,Student,No,No,No,No,No,No,,,No
639391,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
618361,Landing Page Submission,Google,No,No,0,6.0,289,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
608663,Landing Page Submission,Direct Traffic,No,No,0,6.0,184,6.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
580707,API,Google,No,No,0,2.0,19,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
587341,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
628405,Landing Page Submission,Direct Traffic,No,No,0,3.0,145,3.0,Email Bounced,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
620641,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1372,1.0,Email Bounced,,Student,No,No,No,No,No,No,,,No
598961,API,Organic Search,No,No,0,4.0,310,4.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
655782,API,Organic Search,No,No,0,11.0,306,11.0,Page Visited on Website,Services Excellence,,No,No,No,No,No,No,16.0,12.0,Yes
645350,API,Google,No,No,1,2.0,640,1.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,18.0,No
642307,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
584000,Landing Page Submission,Direct Traffic,No,No,0,5.0,131,2.5,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
595825,Landing Page Submission,Organic Search,No,No,1,9.0,1354,3.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
627769,Landing Page Submission,Organic Search,No,No,0,6.0,2,3.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
637289,Landing Page Submission,Direct Traffic,No,No,1,4.0,749,2.0,SMS Sent,Services Excellence,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
631944,Landing Page Submission,Organic Search,No,No,0,3.0,149,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
592040,Landing Page Submission,Direct Traffic,No,No,0,2.0,155,2.0,Page Visited on Website,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
619260,API,Google,No,No,0,2.0,66,2.0,Email Opened,,,No,No,No,No,No,No,,,No
652698,API,Google,No,No,0,5.0,1662,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
652194,Landing Page Submission,Google,No,No,0,2.0,1058,2.0,Form Submitted on Website,Operations Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
598995,Landing Page Submission,Google,No,No,0,5.0,336,5.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
642522,Landing Page Submission,Google,No,No,1,1.0,1716,1.0,Converted to Lead,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,20.0,No
656723,Landing Page Submission,Google,No,No,0,2.0,43,2.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,12.0,20.0,No
630903,Landing Page Submission,Google,No,No,0,8.0,782,2.67,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
656682,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
654186,Lead Import,Facebook,No,No,0,,103,,,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
631306,Landing Page Submission,Google,No,No,0,8.0,546,2.67,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
609419,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
646741,Landing Page Submission,Direct Traffic,No,No,0,2.0,97,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
599272,Landing Page Submission,Direct Traffic,No,No,0,2.0,84,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
633795,Landing Page Submission,Google,No,No,0,4.0,208,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
584932,Lead Add Form,,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
627307,Landing Page Submission,Google,No,No,1,2.0,950,2.0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
585505,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
638377,Landing Page Submission,Direct Traffic,No,No,0,3.0,1359,3.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
655036,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
608088,Landing Page Submission,Direct Traffic,No,No,0,3.0,34,3.0,Email Opened,Marketing Management,Student,No,No,No,No,No,No,,,Yes
601228,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,,,No
620255,Landing Page Submission,Google,No,No,0,7.0,115,3.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
626298,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
637585,Landing Page Submission,Direct Traffic,No,No,0,2.0,113,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
621532,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
653430,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
632831,API,Google,No,No,0,2.0,122,1.0,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
605580,Landing Page Submission,Organic Search,Yes,No,0,2.0,146,2.0,Email Bounced,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
643272,Lead Import,Facebook,No,No,0,0.0,0,0.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,11.0,No
604069,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
609130,Landing Page Submission,Direct Traffic,No,No,0,3.0,1127,3.0,SMS Sent,Travel and Tourism,,No,No,No,No,No,No,,,Yes
603461,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
585607,Landing Page Submission,Organic Search,Yes,No,0,6.0,311,6.0,Unsubscribed,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
600861,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,329,2.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
592406,API,Organic Search,No,No,0,5.0,193,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
603386,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
600789,Landing Page Submission,Direct Traffic,No,No,0,2.0,274,2.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
623955,Landing Page Submission,Direct Traffic,No,No,0,2.0,35,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
652421,Landing Page Submission,Organic Search,No,No,0,14.0,1747,1.27,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
617401,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
592165,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
624534,Landing Page Submission,Direct Traffic,No,No,0,2.0,408,2.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
581232,API,Organic Search,No,No,0,5.0,1468,2.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
634053,API,Google,No,No,1,2.0,1494,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
605681,Landing Page Submission,Google,No,No,0,5.0,93,5.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
654594,Landing Page Submission,Direct Traffic,No,No,1,7.0,1172,3.5,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,Yes
629227,Landing Page Submission,Google,No,No,0,1.0,163,1.0,Converted to Lead,Business Administration,Unemployed,No,No,No,No,No,No,,,No
580396,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
630946,Landing Page Submission,Direct Traffic,Yes,No,1,3.0,1653,3.0,Page Visited on Website,Business Administration,,No,No,No,No,No,No,,,No
607615,Landing Page Submission,Direct Traffic,Yes,No,0,18.0,84,4.5,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,,,No
630437,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
591393,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
634298,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
598484,Landing Page Submission,Direct Traffic,No,No,0,2.0,1047,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
630824,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,83,2.0,Unsubscribed,Operations Management,,No,No,No,No,No,No,,,Yes
598737,API,Chat,No,No,0,1.0,1687,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
603657,Landing Page Submission,Direct Traffic,No,No,0,2.0,310,2.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
623794,Landing Page Submission,Direct Traffic,No,No,1,2.0,1552,2.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
594128,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
605295,Landing Page Submission,Google,No,No,0,9.0,367,2.25,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
599137,API,Chat,No,No,0,3.0,1176,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
601856,Landing Page Submission,Direct Traffic,No,No,0,2.0,288,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
614988,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
588554,Landing Page Submission,Organic Search,No,No,0,4.0,209,4.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,10.0,15.0,Yes
604832,Landing Page Submission,Direct Traffic,No,No,0,2.0,154,2.0,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,,,Yes
623471,Landing Page Submission,Direct Traffic,No,No,1,4.0,949,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
582690,API,Chat,Yes,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
652824,Landing Page Submission,Organic Search,No,No,1,8.0,248,8.0,Converted to Lead,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
635822,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
613553,Landing Page Submission,Direct Traffic,No,No,0,4.0,308,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
580264,API,Chat,No,No,0,1.0,1858,1.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
610461,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
637650,Landing Page Submission,Google,No,No,1,2.0,1059,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,No
586827,Landing Page Submission,Direct Traffic,No,No,0,6.0,272,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,No
605481,Landing Page Submission,Direct Traffic,No,No,0,2.0,246,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
624136,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
633744,Landing Page Submission,Google,No,No,1,4.0,1412,4.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
658309,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
591219,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,345,1.0,Email Bounced,Services Excellence,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
629746,Landing Page Submission,Direct Traffic,No,No,1,2.0,16,2.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,Yes
608730,API,Google,No,No,0,2.0,388,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
636616,Landing Page Submission,Direct Traffic,No,No,0,15.0,260,5.0,Page Visited on Website,"Banking, Investment And Insurance",,No,No,No,No,No,No,16.0,18.0,Yes
624289,Landing Page Submission,Google,No,No,0,5.0,62,5.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,No
606895,Landing Page Submission,Direct Traffic,No,No,0,2.0,8,2.0,Email Link Clicked,Finance Management,,No,No,No,No,No,No,,,Yes
632097,Landing Page Submission,Google,No,No,1,5.0,183,2.5,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
637736,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
626996,Landing Page Submission,Direct Traffic,No,No,0,5.0,358,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
607274,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
630765,API,Google,No,No,0,2.0,234,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
607159,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
600323,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
599119,API,Organic Search,No,No,1,3.0,1358,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
621393,Landing Page Submission,Google,No,No,1,12.0,228,2.4,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
603900,Landing Page Submission,Organic Search,Yes,No,0,8.0,139,8.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
622372,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
639147,Landing Page Submission,Organic Search,No,No,1,4.0,95,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
610458,API,Google,No,No,0,3.0,273,1.5,Email Opened,,,No,No,No,No,No,No,,,No
604182,Landing Page Submission,Direct Traffic,No,No,0,5.0,1430,2.5,Email Opened,Hospitality Management,,No,No,No,No,No,No,,,No
585416,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
614607,Landing Page Submission,Google,No,No,0,6.0,246,3.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
617515,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
587559,Landing Page Submission,Direct Traffic,No,No,0,2.0,24,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
644911,API,Google,No,No,0,4.0,45,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,No
608135,API,Google,No,No,0,2.0,231,2.0,Email Opened,,,No,No,No,No,No,No,,,No
610784,API,Direct Traffic,No,No,0,4.0,244,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
622997,Landing Page Submission,Direct Traffic,No,No,0,1.0,49,1.0,Converted to Lead,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
626947,Landing Page Submission,Google,No,No,0,7.0,23,3.5,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
